year,round_distance,crime_type,school_id,treatment,avg_total_crimes,avg_school_attendance
2015,100m,BATTERY,609966,0,4,94.45
2015,200m,BATTERY,609966,0,19,94.45
2015,300m,BATTERY,609966,0,34,94.45
2015,300m+,BATTERY,609966,0,29,94.45
2015,200m,HOMICIDE,609966,0,2,94.45
2015,100m,THEFT,609966,0,2,94.45
2015,200m,THEFT,609966,0,19,94.45
2015,300m,THEFT,609966,0,12,94.45
2015,300m+,THEFT,609966,0,20,94.45
2015,25m,BATTERY,609967,0,1,93.4
2015,100m,BATTERY,609967,0,1,93.4
2015,200m,BATTERY,609967,0,10,93.4
2015,300m,BATTERY,609967,0,8,93.4
2015,300m+,BATTERY,609967,0,24,93.4
2015,100m,THEFT,609967,0,5,93.4
2015,200m,THEFT,609967,0,8,93.4
2015,300m,THEFT,609967,0,21,93.4
2015,300m+,THEFT,609967,0,26,93.4
2015,100m,BATTERY,609974,0,1,94.45
2015,200m,BATTERY,609974,0,1,94.45
2015,300m,BATTERY,609974,0,12,94.45
2015,300m+,BATTERY,609974,0,52,94.45
2015,25m,THEFT,609974,0,4,94.45
2015,50m,THEFT,609974,0,1,94.45
2015,100m,THEFT,609974,0,2,94.45
2015,200m,THEFT,609974,0,17,94.45
2015,300m,THEFT,609974,0,30,94.45
2015,300m+,THEFT,609974,0,76,94.45
2015,25m,BATTERY,609975,0,10,94.45
2015,100m,BATTERY,609975,0,5,94.45
2015,200m,BATTERY,609975,0,27,94.45
2015,300m,BATTERY,609975,0,43,94.45
2015,300m+,BATTERY,609975,0,69,94.45
2015,200m,HOMICIDE,609975,0,2,94.45
2015,300m,HOMICIDE,609975,0,1,94.45
2015,300m+,HOMICIDE,609975,0,2,94.45
2015,25m,THEFT,609975,0,5,94.45
2015,50m,THEFT,609975,0,1,94.45
2015,100m,THEFT,609975,0,7,94.45
2015,200m,THEFT,609975,0,5,94.45
2015,300m,THEFT,609975,0,27,94.45
2015,300m+,THEFT,609975,0,24,94.45
2015,200m,BATTERY,609977,0,9,NA
2015,300m,BATTERY,609977,0,5,NA
2015,300m+,BATTERY,609977,0,59,NA
2015,300m+,HOMICIDE,609977,0,1,NA
2015,100m,THEFT,609977,0,4,NA
2015,200m,THEFT,609977,0,17,NA
2015,300m,THEFT,609977,0,6,NA
2015,300m+,THEFT,609977,0,30,NA
2015,100m,BATTERY,609978,0,8,96.1
2015,200m,BATTERY,609978,0,5,96.1
2015,300m,BATTERY,609978,0,32,96.1
2015,300m+,BATTERY,609978,0,22,96.1
2015,100m,THEFT,609978,0,2,96.1
2015,200m,THEFT,609978,0,3,96.1
2015,300m,THEFT,609978,0,10,96.1
2015,300m+,THEFT,609978,0,17,96.1
2015,100m,BATTERY,609983,0,6,93.75
2015,200m,BATTERY,609983,0,19,93.75
2015,300m,BATTERY,609983,0,28,93.75
2015,300m+,BATTERY,609983,0,45,93.75
2015,200m,HOMICIDE,609983,0,2,93.75
2015,100m,THEFT,609983,0,3,93.75
2015,200m,THEFT,609983,0,20,93.75
2015,300m,THEFT,609983,0,19,93.75
2015,300m+,THEFT,609983,0,36,93.75
2015,50m,BATTERY,609988,0,2,NA
2015,100m,BATTERY,609988,0,5,NA
2015,200m,BATTERY,609988,0,9,NA
2015,300m,BATTERY,609988,0,23,NA
2015,300m+,BATTERY,609988,0,32,NA
2015,50m,THEFT,609988,0,2,NA
2015,100m,THEFT,609988,0,3,NA
2015,200m,THEFT,609988,0,9,NA
2015,300m,THEFT,609988,0,7,NA
2015,300m+,THEFT,609988,0,34,NA
2015,25m,BATTERY,609990,0,1,96.85
2015,100m,BATTERY,609990,0,11,96.85
2015,200m,BATTERY,609990,0,26,96.85
2015,300m,BATTERY,609990,0,38,96.85
2015,300m+,BATTERY,609990,0,25,96.85
2015,25m,THEFT,609990,0,2,96.85
2015,100m,THEFT,609990,0,17,96.85
2015,200m,THEFT,609990,0,28,96.85
2015,300m,THEFT,609990,0,205,96.85
2015,300m+,THEFT,609990,0,84,96.85
2015,25m,BATTERY,609993,0,2,95.1
2015,100m,BATTERY,609993,0,6,95.1
2015,200m,BATTERY,609993,0,17,95.1
2015,300m,BATTERY,609993,0,33,95.1
2015,300m+,BATTERY,609993,0,27,95.1
2015,300m,HOMICIDE,609993,0,1,95.1
2015,300m+,HOMICIDE,609993,0,1,95.1
2015,25m,THEFT,609993,0,2,95.1
2015,200m,THEFT,609993,0,14,95.1
2015,300m,THEFT,609993,0,76,95.1
2015,300m+,THEFT,609993,0,13,95.1
2015,100m,BATTERY,609994,0,11,NA
2015,200m,BATTERY,609994,0,16,NA
2015,300m,BATTERY,609994,0,24,NA
2015,300m+,BATTERY,609994,0,29,NA
2015,25m,THEFT,609994,0,1,NA
2015,100m,THEFT,609994,0,2,NA
2015,200m,THEFT,609994,0,4,NA
2015,300m,THEFT,609994,0,40,NA
2015,300m+,THEFT,609994,0,33,NA
2015,25m,BATTERY,609996,0,1,94.7
2015,200m,BATTERY,609996,0,8,94.7
2015,300m,BATTERY,609996,0,13,94.7
2015,300m+,BATTERY,609996,0,22,94.7
2015,300m+,HOMICIDE,609996,0,2,94.7
2015,200m,THEFT,609996,0,12,94.7
2015,300m,THEFT,609996,0,10,94.7
2015,300m+,THEFT,609996,0,21,94.7
2015,50m,BATTERY,609997,0,5,94.3
2015,100m,BATTERY,609997,0,4,94.3
2015,200m,BATTERY,609997,0,8,94.3
2015,300m,BATTERY,609997,0,31,94.3
2015,300m+,BATTERY,609997,0,62,94.3
2015,300m+,HOMICIDE,609997,0,1,94.3
2015,50m,THEFT,609997,0,1,94.3
2015,100m,THEFT,609997,0,1,94.3
2015,200m,THEFT,609997,0,4,94.3
2015,300m,THEFT,609997,0,15,94.3
2015,300m+,THEFT,609997,0,33,94.3
2015,25m,BATTERY,610000,0,6,96
2015,50m,BATTERY,610000,0,2,96
2015,100m,BATTERY,610000,0,4,96
2015,200m,BATTERY,610000,0,29,96
2015,300m,BATTERY,610000,0,45,96
2015,300m+,BATTERY,610000,0,52,96
2015,100m,HOMICIDE,610000,0,1,96
2015,25m,THEFT,610000,0,1,96
2015,50m,THEFT,610000,0,1,96
2015,100m,THEFT,610000,0,2,96
2015,200m,THEFT,610000,0,18,96
2015,300m,THEFT,610000,0,28,96
2015,300m+,THEFT,610000,0,23,96
2015,25m,BATTERY,610003,0,3,95.05
2015,100m,BATTERY,610003,0,3,95.05
2015,200m,BATTERY,610003,0,15,95.05
2015,300m,BATTERY,610003,0,26,95.05
2015,300m+,BATTERY,610003,0,26,95.05
2015,300m,HOMICIDE,610003,0,1,95.05
2015,25m,THEFT,610003,0,1,95.05
2015,100m,THEFT,610003,0,2,95.05
2015,200m,THEFT,610003,0,5,95.05
2015,300m,THEFT,610003,0,21,95.05
2015,300m+,THEFT,610003,0,11,95.05
2015,100m,BATTERY,610006,0,1,95.05
2015,300m,BATTERY,610006,0,8,95.05
2015,300m+,BATTERY,610006,0,7,95.05
2015,100m,THEFT,610006,0,1,95.05
2015,200m,THEFT,610006,0,4,95.05
2015,300m,THEFT,610006,0,15,95.05
2015,300m+,THEFT,610006,0,32,95.05
2015,25m,BATTERY,610012,1,2,94.6
2015,200m,BATTERY,610012,1,8,94.6
2015,300m,BATTERY,610012,1,32,94.6
2015,300m+,BATTERY,610012,1,32,94.6
2015,25m,THEFT,610012,1,1,94.6
2015,100m,THEFT,610012,1,1,94.6
2015,200m,THEFT,610012,1,11,94.6
2015,300m,THEFT,610012,1,99,94.6
2015,300m+,THEFT,610012,1,60,94.6
2015,25m,BATTERY,610013,0,1,95.15
2015,100m,BATTERY,610013,0,2,95.15
2015,200m,BATTERY,610013,0,19,95.15
2015,300m,BATTERY,610013,0,21,95.15
2015,300m+,BATTERY,610013,0,37,95.15
2015,25m,THEFT,610013,0,2,95.15
2015,100m,THEFT,610013,0,1,95.15
2015,200m,THEFT,610013,0,23,95.15
2015,300m,THEFT,610013,0,18,95.15
2015,300m+,THEFT,610013,0,34,95.15
2015,25m,BATTERY,610015,0,2,96.5
2015,50m,BATTERY,610015,0,1,96.5
2015,100m,BATTERY,610015,0,5,96.5
2015,200m,BATTERY,610015,0,14,96.5
2015,300m,BATTERY,610015,0,9,96.5
2015,300m+,BATTERY,610015,0,11,96.5
2015,50m,HOMICIDE,610015,0,2,96.5
2015,100m,HOMICIDE,610015,0,1,96.5
2015,200m,HOMICIDE,610015,0,1,96.5
2015,25m,THEFT,610015,0,1,96.5
2015,100m,THEFT,610015,0,7,96.5
2015,200m,THEFT,610015,0,7,96.5
2015,300m,THEFT,610015,0,10,96.5
2015,300m+,THEFT,610015,0,21,96.5
2015,100m,BATTERY,610017,0,4,95.5
2015,200m,BATTERY,610017,0,10,95.5
2015,300m,BATTERY,610017,0,30,95.5
2015,300m+,BATTERY,610017,0,45,95.5
2015,200m,HOMICIDE,610017,0,1,95.5
2015,300m+,HOMICIDE,610017,0,2,95.5
2015,100m,THEFT,610017,0,3,95.5
2015,200m,THEFT,610017,0,7,95.5
2015,300m,THEFT,610017,0,13,95.5
2015,300m+,THEFT,610017,0,20,95.5
2015,100m,BATTERY,610019,0,54,95.15
2015,200m,BATTERY,610019,0,24,95.15
2015,300m,BATTERY,610019,0,14,95.15
2015,300m+,BATTERY,610019,0,44,95.15
2015,100m,THEFT,610019,0,18,95.15
2015,200m,THEFT,610019,0,11,95.15
2015,300m,THEFT,610019,0,7,95.15
2015,300m+,THEFT,610019,0,49,95.15
2015,50m,BATTERY,610021,0,3,94.5
2015,100m,BATTERY,610021,0,1,94.5
2015,200m,BATTERY,610021,0,5,94.5
2015,300m,BATTERY,610021,0,12,94.5
2015,300m+,BATTERY,610021,0,61,94.5
2015,50m,THEFT,610021,0,1,94.5
2015,200m,THEFT,610021,0,3,94.5
2015,300m,THEFT,610021,0,12,94.5
2015,300m+,THEFT,610021,0,29,94.5
2015,25m,BATTERY,610022,0,1,94.8
2015,50m,BATTERY,610022,0,2,94.8
2015,200m,BATTERY,610022,0,6,94.8
2015,300m,BATTERY,610022,0,16,94.8
2015,300m+,BATTERY,610022,0,27,94.8
2015,50m,THEFT,610022,0,1,94.8
2015,100m,THEFT,610022,0,1,94.8
2015,200m,THEFT,610022,0,10,94.8
2015,300m,THEFT,610022,0,22,94.8
2015,300m+,THEFT,610022,0,33,94.8
2015,200m,BATTERY,610029,0,4,96.7
2015,300m,BATTERY,610029,0,13,96.7
2015,300m+,BATTERY,610029,0,22,96.7
2015,50m,THEFT,610029,0,2,96.7
2015,100m,THEFT,610029,0,1,96.7
2015,200m,THEFT,610029,0,21,96.7
2015,300m,THEFT,610029,0,15,96.7
2015,300m+,THEFT,610029,0,79,96.7
2015,25m,BATTERY,610030,0,1,96.2
2015,200m,BATTERY,610030,0,6,96.2
2015,300m,BATTERY,610030,0,16,96.2
2015,300m+,BATTERY,610030,0,11,96.2
2015,100m,THEFT,610030,0,2,96.2
2015,200m,THEFT,610030,0,17,96.2
2015,300m,THEFT,610030,0,20,96.2
2015,300m+,THEFT,610030,0,14,96.2
2015,100m,BATTERY,610032,0,1,97.35
2015,200m,BATTERY,610032,0,8,97.35
2015,300m,BATTERY,610032,0,16,97.35
2015,300m+,BATTERY,610032,0,26,97.35
2015,300m+,HOMICIDE,610032,0,1,97.35
2015,100m,THEFT,610032,0,2,97.35
2015,200m,THEFT,610032,0,2,97.35
2015,300m,THEFT,610032,0,9,97.35
2015,300m+,THEFT,610032,0,16,97.35
2015,200m,BATTERY,610033,0,3,96.5
2015,300m,BATTERY,610033,0,4,96.5
2015,300m+,BATTERY,610033,0,16,96.5
2015,100m,THEFT,610033,0,4,96.5
2015,200m,THEFT,610033,0,21,96.5
2015,300m,THEFT,610033,0,41,96.5
2015,300m+,THEFT,610033,0,178,96.5
2015,50m,BATTERY,610037,1,3,94
2015,200m,BATTERY,610037,1,6,94
2015,300m,BATTERY,610037,1,12,94
2015,300m+,BATTERY,610037,1,40,94
2015,300m+,HOMICIDE,610037,1,1,94
2015,100m,THEFT,610037,1,1,94
2015,200m,THEFT,610037,1,4,94
2015,300m,THEFT,610037,1,9,94
2015,300m+,THEFT,610037,1,20,94
2015,25m,BATTERY,610038,0,1,93.45
2015,100m,BATTERY,610038,0,2,93.45
2015,200m,BATTERY,610038,0,16,93.45
2015,300m,BATTERY,610038,0,13,93.45
2015,300m+,BATTERY,610038,0,11,93.45
2015,25m,THEFT,610038,0,3,93.45
2015,100m,THEFT,610038,0,3,93.45
2015,200m,THEFT,610038,0,39,93.45
2015,300m,THEFT,610038,0,33,93.45
2015,300m+,THEFT,610038,0,55,93.45
2015,25m,BATTERY,610040,0,1,NA
2015,50m,BATTERY,610040,0,1,NA
2015,100m,BATTERY,610040,0,1,NA
2015,200m,BATTERY,610040,0,14,NA
2015,300m,BATTERY,610040,0,17,NA
2015,300m+,BATTERY,610040,0,25,NA
2015,200m,THEFT,610040,0,4,NA
2015,300m,THEFT,610040,0,18,NA
2015,300m+,THEFT,610040,0,20,NA
2015,25m,BATTERY,610044,0,5,95.4
2015,100m,BATTERY,610044,0,8,95.4
2015,200m,BATTERY,610044,0,17,95.4
2015,300m,BATTERY,610044,0,43,95.4
2015,300m+,BATTERY,610044,0,16,95.4
2015,25m,THEFT,610044,0,2,95.4
2015,100m,THEFT,610044,0,7,95.4
2015,200m,THEFT,610044,0,9,95.4
2015,300m,THEFT,610044,0,28,95.4
2015,300m+,THEFT,610044,0,17,95.4
2015,50m,BATTERY,610047,0,3,95.2
2015,100m,BATTERY,610047,0,5,95.2
2015,200m,BATTERY,610047,0,34,95.2
2015,300m,BATTERY,610047,0,48,95.2
2015,300m+,BATTERY,610047,0,31,95.2
2015,200m,HOMICIDE,610047,0,1,95.2
2015,300m,HOMICIDE,610047,0,1,95.2
2015,300m+,HOMICIDE,610047,0,1,95.2
2015,25m,THEFT,610047,0,1,95.2
2015,50m,THEFT,610047,0,3,95.2
2015,100m,THEFT,610047,0,1,95.2
2015,200m,THEFT,610047,0,14,95.2
2015,300m,THEFT,610047,0,24,95.2
2015,300m+,THEFT,610047,0,38,95.2
2015,25m,BATTERY,610048,0,7,95.65
2015,100m,BATTERY,610048,0,1,95.65
2015,200m,BATTERY,610048,0,71,95.65
2015,300m,BATTERY,610048,0,13,95.65
2015,300m+,BATTERY,610048,0,5,95.65
2015,200m,THEFT,610048,0,32,95.65
2015,300m,THEFT,610048,0,28,95.65
2015,300m+,THEFT,610048,0,82,95.65
2015,200m,BATTERY,610052,0,8,96.2
2015,300m,BATTERY,610052,0,9,96.2
2015,300m+,BATTERY,610052,0,41,96.2
2015,200m,HOMICIDE,610052,0,1,96.2
2015,300m+,HOMICIDE,610052,0,2,96.2
2015,50m,THEFT,610052,0,1,96.2
2015,200m,THEFT,610052,0,5,96.2
2015,300m,THEFT,610052,0,11,96.2
2015,300m+,THEFT,610052,0,31,96.2
2015,100m,BATTERY,610053,0,8,94.35
2015,200m,BATTERY,610053,0,7,94.35
2015,300m,BATTERY,610053,0,36,94.35
2015,300m+,BATTERY,610053,0,41,94.35
2015,100m,THEFT,610053,0,2,94.35
2015,200m,THEFT,610053,0,13,94.35
2015,300m,THEFT,610053,0,21,94.35
2015,300m+,THEFT,610053,0,19,94.35
2015,50m,BATTERY,610057,0,2,92.4
2015,100m,BATTERY,610057,0,1,92.4
2015,200m,BATTERY,610057,0,16,92.4
2015,300m,BATTERY,610057,0,37,92.4
2015,300m+,BATTERY,610057,0,51,92.4
2015,300m+,HOMICIDE,610057,0,2,92.4
2015,200m,THEFT,610057,0,12,92.4
2015,300m,THEFT,610057,0,24,92.4
2015,300m+,THEFT,610057,0,38,92.4
2015,200m,BATTERY,610059,0,1,95.5
2015,300m+,BATTERY,610059,0,1,95.5
2015,100m,THEFT,610059,0,1,95.5
2015,200m,THEFT,610059,0,9,95.5
2015,300m,THEFT,610059,0,18,95.5
2015,300m+,THEFT,610059,0,41,95.5
2015,25m,BATTERY,610063,0,1,NA
2015,100m,BATTERY,610063,0,5,NA
2015,200m,BATTERY,610063,0,8,NA
2015,300m,BATTERY,610063,0,30,NA
2015,300m+,BATTERY,610063,0,37,NA
2015,25m,THEFT,610063,0,2,NA
2015,100m,THEFT,610063,0,3,NA
2015,200m,THEFT,610063,0,4,NA
2015,300m,THEFT,610063,0,20,NA
2015,300m+,THEFT,610063,0,18,NA
2015,100m,BATTERY,610066,0,1,NA
2015,200m,BATTERY,610066,0,11,NA
2015,300m,BATTERY,610066,0,15,NA
2015,300m+,BATTERY,610066,0,11,NA
2015,300m+,HOMICIDE,610066,0,2,NA
2015,100m,THEFT,610066,0,1,NA
2015,200m,THEFT,610066,0,3,NA
2015,300m,THEFT,610066,0,8,NA
2015,300m+,THEFT,610066,0,14,NA
2015,25m,BATTERY,610068,0,6,96
2015,100m,BATTERY,610068,0,5,96
2015,200m,BATTERY,610068,0,14,96
2015,300m,BATTERY,610068,0,19,96
2015,300m+,BATTERY,610068,0,61,96
2015,300m,HOMICIDE,610068,0,1,96
2015,50m,THEFT,610068,0,2,96
2015,200m,THEFT,610068,0,5,96
2015,300m,THEFT,610068,0,6,96
2015,300m+,THEFT,610068,0,43,96
2015,50m,BATTERY,610074,0,3,95.3
2015,100m,BATTERY,610074,0,1,95.3
2015,200m,BATTERY,610074,0,7,95.3
2015,300m,BATTERY,610074,0,9,95.3
2015,300m+,BATTERY,610074,0,23,95.3
2015,200m,HOMICIDE,610074,0,1,95.3
2015,50m,THEFT,610074,0,2,95.3
2015,100m,THEFT,610074,0,4,95.3
2015,200m,THEFT,610074,0,4,95.3
2015,300m,THEFT,610074,0,16,95.3
2015,300m+,THEFT,610074,0,25,95.3
2015,50m,BATTERY,610076,0,7,94.75
2015,100m,BATTERY,610076,0,2,94.75
2015,200m,BATTERY,610076,0,9,94.75
2015,300m,BATTERY,610076,0,23,94.75
2015,300m+,BATTERY,610076,0,18,94.75
2015,300m,HOMICIDE,610076,0,2,94.75
2015,50m,THEFT,610076,0,3,94.75
2015,200m,THEFT,610076,0,7,94.75
2015,300m,THEFT,610076,0,25,94.75
2015,300m+,THEFT,610076,0,21,94.75
2015,50m,BATTERY,610078,0,1,95.5
2015,100m,BATTERY,610078,0,2,95.5
2015,200m,BATTERY,610078,0,27,95.5
2015,300m,BATTERY,610078,0,41,95.5
2015,300m+,BATTERY,610078,0,40,95.5
2015,100m,THEFT,610078,0,12,95.5
2015,200m,THEFT,610078,0,41,95.5
2015,300m,THEFT,610078,0,99,95.5
2015,300m+,THEFT,610078,0,70,95.5
2015,25m,BATTERY,610088,0,1,95.95
2015,200m,BATTERY,610088,0,10,95.95
2015,300m,BATTERY,610088,0,12,95.95
2015,300m+,BATTERY,610088,0,26,95.95
2015,200m,THEFT,610088,0,7,95.95
2015,300m,THEFT,610088,0,15,95.95
2015,300m+,THEFT,610088,0,13,95.95
2015,25m,BATTERY,610090,0,1,95.4
2015,200m,BATTERY,610090,0,12,95.4
2015,300m,BATTERY,610090,0,9,95.4
2015,300m+,BATTERY,610090,0,27,95.4
2015,200m,THEFT,610090,0,16,95.4
2015,300m,THEFT,610090,0,56,95.4
2015,300m+,THEFT,610090,0,35,95.4
2015,50m,BATTERY,610091,0,2,96.45
2015,200m,BATTERY,610091,0,8,96.45
2015,300m,BATTERY,610091,0,12,96.45
2015,300m+,BATTERY,610091,0,15,96.45
2015,50m,THEFT,610091,0,2,96.45
2015,200m,THEFT,610091,0,5,96.45
2015,300m,THEFT,610091,0,33,96.45
2015,300m+,THEFT,610091,0,11,96.45
2015,100m,BATTERY,610092,0,19,95.65
2015,200m,BATTERY,610092,0,39,95.65
2015,300m,BATTERY,610092,0,52,95.65
2015,300m+,BATTERY,610092,0,62,95.65
2015,200m,HOMICIDE,610092,0,1,95.65
2015,300m+,HOMICIDE,610092,0,3,95.65
2015,100m,THEFT,610092,0,1,95.65
2015,200m,THEFT,610092,0,15,95.65
2015,300m,THEFT,610092,0,22,95.65
2015,300m+,THEFT,610092,0,27,95.65
2015,100m,BATTERY,610093,0,5,88.45
2015,200m,BATTERY,610093,0,6,88.45
2015,300m,BATTERY,610093,0,11,88.45
2015,300m+,BATTERY,610093,0,35,88.45
2015,300m+,HOMICIDE,610093,0,1,88.45
2015,100m,THEFT,610093,0,2,88.45
2015,300m,THEFT,610093,0,16,88.45
2015,300m+,THEFT,610093,0,23,88.45
2015,50m,BATTERY,610094,0,2,94.9
2015,100m,BATTERY,610094,0,4,94.9
2015,200m,BATTERY,610094,0,6,94.9
2015,300m,BATTERY,610094,0,9,94.9
2015,300m+,BATTERY,610094,0,18,94.9
2015,25m,THEFT,610094,0,1,94.9
2015,50m,THEFT,610094,0,1,94.9
2015,100m,THEFT,610094,0,11,94.9
2015,200m,THEFT,610094,0,60,94.9
2015,300m,THEFT,610094,0,46,94.9
2015,300m+,THEFT,610094,0,80,94.9
2015,25m,BATTERY,610095,0,1,93.1
2015,100m,BATTERY,610095,0,1,93.1
2015,200m,BATTERY,610095,0,1,93.1
2015,300m,BATTERY,610095,0,2,93.1
2015,300m+,BATTERY,610095,0,12,93.1
2015,25m,THEFT,610095,0,4,93.1
2015,200m,THEFT,610095,0,5,93.1
2015,300m,THEFT,610095,0,14,93.1
2015,300m+,THEFT,610095,0,65,93.1
2015,25m,BATTERY,610097,0,1,NA
2015,100m,BATTERY,610097,0,2,NA
2015,200m,BATTERY,610097,0,12,NA
2015,300m,BATTERY,610097,0,36,NA
2015,300m+,BATTERY,610097,0,35,NA
2015,50m,THEFT,610097,0,1,NA
2015,100m,THEFT,610097,0,1,NA
2015,200m,THEFT,610097,0,7,NA
2015,300m,THEFT,610097,0,16,NA
2015,300m+,THEFT,610097,0,13,NA
2015,25m,BATTERY,610098,0,1,95.05
2015,50m,BATTERY,610098,0,2,95.05
2015,100m,BATTERY,610098,0,6,95.05
2015,200m,BATTERY,610098,0,30,95.05
2015,300m,BATTERY,610098,0,50,95.05
2015,300m+,BATTERY,610098,0,51,95.05
2015,300m+,HOMICIDE,610098,0,3,95.05
2015,50m,THEFT,610098,0,1,95.05
2015,100m,THEFT,610098,0,1,95.05
2015,200m,THEFT,610098,0,17,95.05
2015,300m,THEFT,610098,0,33,95.05
2015,300m+,THEFT,610098,0,27,95.05
2015,25m,BATTERY,610100,0,5,94.3
2015,100m,BATTERY,610100,0,8,94.3
2015,200m,BATTERY,610100,0,27,94.3
2015,300m,BATTERY,610100,0,34,94.3
2015,300m+,BATTERY,610100,0,63,94.3
2015,200m,HOMICIDE,610100,0,1,94.3
2015,25m,THEFT,610100,0,3,94.3
2015,100m,THEFT,610100,0,4,94.3
2015,200m,THEFT,610100,0,6,94.3
2015,300m,THEFT,610100,0,9,94.3
2015,300m+,THEFT,610100,0,50,94.3
2015,25m,BATTERY,610101,0,1,NA
2015,100m,BATTERY,610101,0,3,NA
2015,200m,BATTERY,610101,0,16,NA
2015,300m,BATTERY,610101,0,21,NA
2015,300m+,BATTERY,610101,0,60,NA
2015,50m,THEFT,610101,0,1,NA
2015,100m,THEFT,610101,0,16,NA
2015,200m,THEFT,610101,0,70,NA
2015,300m,THEFT,610101,0,112,NA
2015,300m+,THEFT,610101,0,177,NA
2015,100m,BATTERY,610102,0,10,95.45
2015,200m,BATTERY,610102,0,55,95.45
2015,300m,BATTERY,610102,0,47,95.45
2015,300m+,BATTERY,610102,0,55,95.45
2015,100m,THEFT,610102,0,3,95.45
2015,200m,THEFT,610102,0,31,95.45
2015,300m,THEFT,610102,0,19,95.45
2015,300m+,THEFT,610102,0,55,95.45
2015,50m,BATTERY,610103,0,11,93.2
2015,100m,BATTERY,610103,0,9,93.2
2015,200m,BATTERY,610103,0,48,93.2
2015,300m,BATTERY,610103,0,66,93.2
2015,300m+,BATTERY,610103,0,56,93.2
2015,300m,HOMICIDE,610103,0,1,93.2
2015,50m,THEFT,610103,0,1,93.2
2015,100m,THEFT,610103,0,2,93.2
2015,200m,THEFT,610103,0,32,93.2
2015,300m,THEFT,610103,0,51,93.2
2015,300m+,THEFT,610103,0,56,93.2
2015,25m,BATTERY,610106,0,4,93.25
2015,100m,BATTERY,610106,0,10,93.25
2015,200m,BATTERY,610106,0,34,93.25
2015,300m,BATTERY,610106,0,66,93.25
2015,300m+,BATTERY,610106,0,51,93.25
2015,300m,HOMICIDE,610106,0,2,93.25
2015,300m+,HOMICIDE,610106,0,1,93.25
2015,25m,THEFT,610106,0,2,93.25
2015,100m,THEFT,610106,0,6,93.25
2015,200m,THEFT,610106,0,10,93.25
2015,300m,THEFT,610106,0,23,93.25
2015,300m+,THEFT,610106,0,25,93.25
2015,50m,BATTERY,610112,0,3,95.1
2015,200m,BATTERY,610112,0,18,95.1
2015,300m,BATTERY,610112,0,32,95.1
2015,300m+,BATTERY,610112,0,43,95.1
2015,50m,THEFT,610112,0,7,95.1
2015,200m,THEFT,610112,0,11,95.1
2015,300m,THEFT,610112,0,13,95.1
2015,300m+,THEFT,610112,0,15,95.1
2015,50m,BATTERY,610116,1,5,92.5
2015,100m,BATTERY,610116,1,2,92.5
2015,200m,BATTERY,610116,1,34,92.5
2015,300m,BATTERY,610116,1,54,92.5
2015,300m+,BATTERY,610116,1,74,92.5
2015,300m,HOMICIDE,610116,1,1,92.5
2015,50m,THEFT,610116,1,3,92.5
2015,100m,THEFT,610116,1,5,92.5
2015,200m,THEFT,610116,1,13,92.5
2015,300m,THEFT,610116,1,38,92.5
2015,300m+,THEFT,610116,1,42,92.5
2015,50m,BATTERY,610121,0,1,95.85
2015,100m,BATTERY,610121,0,2,95.85
2015,200m,BATTERY,610121,0,8,95.85
2015,300m,BATTERY,610121,0,16,95.85
2015,300m+,BATTERY,610121,0,24,95.85
2015,50m,THEFT,610121,0,3,95.85
2015,100m,THEFT,610121,0,4,95.85
2015,200m,THEFT,610121,0,12,95.85
2015,300m,THEFT,610121,0,24,95.85
2015,300m+,THEFT,610121,0,24,95.85
2015,25m,BATTERY,610128,0,6,95
2015,100m,BATTERY,610128,0,8,95
2015,200m,BATTERY,610128,0,11,95
2015,300m,BATTERY,610128,0,11,95
2015,300m+,BATTERY,610128,0,19,95
2015,300m+,HOMICIDE,610128,0,1,95
2015,25m,THEFT,610128,0,1,95
2015,100m,THEFT,610128,0,1,95
2015,200m,THEFT,610128,0,13,95
2015,300m,THEFT,610128,0,6,95
2015,300m+,THEFT,610128,0,29,95
2015,50m,BATTERY,610129,0,1,96
2015,100m,BATTERY,610129,0,5,96
2015,200m,BATTERY,610129,0,28,96
2015,300m,BATTERY,610129,0,18,96
2015,300m+,BATTERY,610129,0,35,96
2015,100m,THEFT,610129,0,1,96
2015,200m,THEFT,610129,0,10,96
2015,300m,THEFT,610129,0,30,96
2015,300m+,THEFT,610129,0,28,96
2015,100m,BATTERY,610130,0,1,NA
2015,200m,BATTERY,610130,0,18,NA
2015,300m,BATTERY,610130,0,19,NA
2015,300m+,BATTERY,610130,0,33,NA
2015,50m,THEFT,610130,0,1,NA
2015,200m,THEFT,610130,0,7,NA
2015,300m,THEFT,610130,0,117,NA
2015,300m+,THEFT,610130,0,59,NA
2015,100m,BATTERY,610131,0,1,95.15
2015,200m,BATTERY,610131,0,14,95.15
2015,300m,BATTERY,610131,0,23,95.15
2015,300m+,BATTERY,610131,0,7,95.15
2015,200m,THEFT,610131,0,11,95.15
2015,300m,THEFT,610131,0,24,95.15
2015,300m+,THEFT,610131,0,13,95.15
2015,25m,BATTERY,610138,0,1,95.3
2015,200m,BATTERY,610138,0,5,95.3
2015,300m,BATTERY,610138,0,3,95.3
2015,300m+,BATTERY,610138,0,10,95.3
2015,25m,THEFT,610138,0,2,95.3
2015,100m,THEFT,610138,0,2,95.3
2015,200m,THEFT,610138,0,15,95.3
2015,300m,THEFT,610138,0,12,95.3
2015,300m+,THEFT,610138,0,37,95.3
