school_id,school_nm,grades,sch_type,x,y,year
400028,CICS - PRAIRIE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6168883817,41.6844330387,2017
400029,CICS - WASHINGTON PARK,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.621260753,41.7841263976,2017
400030,CICS - WEST BELDEN,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7767485395,41.9216874954,2017
400031,CICS - WRIGHTWOOD,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6926143988,41.7453654507,2017
400032,CICS - ELLISON HS,"9, 10, 11, 12",Charter,-87.668979639,41.7483824084,2017
400033,CICS - LONGWOOD,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Charter,-87.6557681329,41.721221433,2017
400034,CICS - NORTHTOWN HS,"9, 10, 11, 12",Charter,-87.7265042643,41.9902450122,2017
400035,CHICAGO MATH & SCIENCE HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.6748184184,42.0130314898,2017
400036,CHICAGO VIRTUAL,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Charter,-87.6497724849,41.8805501126,2017
400039,ERIE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6943644452,41.9067706356,2017
400040,FRAZIER CHARTER,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7176419763,41.8620768641,2017
400043,HOPE INSTITUTE,"K, 1, 2, 3, 4, 5",Contract,-87.6680769456,41.883362027,2017
400044,KIPP - ASCEND,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7210706465,41.858369744,2017
400045,NKRUMAH,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6310581486,41.6980404888,2017
400046,LEARN - BUTLER,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7106794801,41.8672727147,2017
400047,LEARN - CAMPBELL,"K, 1, 2, 3, 4, 5",Charter,-87.6987387198,41.8778606319,2017
400048,LEARN - EXCEL,"K, 1, 2, 3, 4, 5",Charter,-87.7020708904,41.8873199157,2017
400049,LEGACY,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.708507682,41.8569624521,2017
400050,NAMASTE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6677240435,41.82569976,2017
400051,NOBLE - NOBLE HS,"9, 10, 11, 12",Charter,-87.6626277822,41.9001905212,2017
400052,NOBLE - COMER,"6, 7, 8, 9, 10, 11, 12",Charter,-87.6041637454,41.7652522818,2017
400053,NOBLE - GOLDER HS,"9, 10, 11, 12",Charter,-87.6644829983,41.895282194,2017
400054,NOBLE - PRITZKER HS,"9, 10, 11, 12",Charter,-87.7301267147,41.9152141071,2017
400055,NOBLE - RAUNER HS,"9, 10, 11, 12",Charter,-87.6608588698,41.8924250128,2017
400056,NOBLE - ROWE CLARK HS,"9, 10, 11, 12",Charter,-87.7180467677,41.8953622591,2017
400057,NOBLE - UIC HS,"9, 10, 11, 12",Charter,-87.6761109298,41.8658174136,2017
400058,NORTH LAWNDALE - CHRISTIANA HS,"9, 10, 11, 12",Charter,-87.7089871112,41.8585635542,2017
400059,NORTH LAWNDALE - COLLINS HS,"9, 10, 11, 12",Charter,-87.7006806,41.8641458432,2017
400060,AHS - PASSAGES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6711604193,41.9833714364,2017
400061,PERSPECTIVES - LEADERSHIP HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.6520450884,41.7459608319,2017
400062,PERSPECTIVES - TECH HS,"9, 10, 11, 12",Charter,-87.6506570244,41.7459490195,2017
400064,PERSPECTIVES - JOSLIN HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.6285309007,41.8559991052,2017
400066,PERSPECTIVES - MATH & SCI HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.6247877198,41.8277838575,2017
400068,PLATO,"K, 1, 2, 3, 4, 5, 6, 7, 8",Contract,-87.7633369323,41.8727604286,2017
400069,POLARIS,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7077964748,41.892550174,2017
400071,PROVIDENCE ENGLEWOOD,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6639958296,41.7753673677,2017
400075,U OF C - DONOGHUE,"K, 1, 2, 3, 4, 5",Charter,-87.6085007808,41.8277260817,2017
400076,U OF C - NKO,"K, 1, 2, 3, 4, 5",Charter,-87.5987862684,41.8111828673,2017
400077,U OF C - WOODLAWN HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.5981139229,41.7781296993,2017
400078,U OF C - WOODSON,"7, 8",Charter,-87.6084256224,41.8135473049,2017
400079,ACERO - ZIZUMBO,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7304951174,41.8101347873,2017
400080,ACERO - TORRES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7304504434,41.8081998069,2017
400081,ACERO - DE LAS CASAS,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6679491695,41.8595040083,2017
400082,ACERO - FUENTES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6995936514,41.9374757759,2017
400083,ACERO - PAZ,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6925508987,41.8500354131,2017
400084,ACERO - TAMAYO,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6938616354,41.7999301867,2017
400085,ACERO - GARCIA HS,"9, 10, 11, 12",Charter,-87.7304668494,41.80917079,2017
400086,URBAN PREP - ENGLEWOOD HS,"9, 10, 11, 12",Charter,-87.6343566919,41.7814978166,2017
400087,YOUNG WOMENS HS,"9, 10, 11, 12",Charter,-87.6187237963,41.8445438064,2017
400089,ACERO - MARQUEZ,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.697394097,41.8083088246,2017
400091,CHICAGO TECH HS,"9, 10, 11, 12",Contract,-87.6590948029,41.863301409,2017
400092,CICS - BOND,"K, 1, 2, 3, 4, 5, 6",Charter,-87.6050391019,41.6536634502,2017
400094,EPIC HS,"9, 10, 11, 12",Charter,-87.5502223695,41.7448491064,2017
400096,ROWE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6640724685,41.9077971791,2017
400097,NOBLE - BULLS HS,"9, 10, 11, 12",Charter,-87.6781952596,41.8788088088,2017
400098,NOBLE - MUCHIN HS,"9, 10, 11, 12",Charter,-87.6263382822,41.8827402579,2017
400101,ACERO - CISNEROS,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.693996162,41.8228837413,2017
400102,URBAN PREP - WEST HS,"9, 10, 11, 12",Charter,-87.6601065406,41.86254002,2017
400104,INSTITUTO - HEALTH,"9, 10, 11, 12",Charter,-87.6872401588,41.8459665885,2017
400105,URBAN PREP - BRONZEVILLE HS,"9, 10, 11, 12",Charter,-87.613628647,41.8311175317,2017
400106,NOBLE - JOHNSON HS,"9, 10, 11, 12",Charter,-87.6351166983,41.7783694991,2017
400107,LEARN - SOUTH CHICAGO,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.5455798928,41.7333331336,2017
400111,LEARN - PERKINS,"K, 1, 2, 3, 4, 5, 6, 7",Charter,-87.6657210555,41.7431217708,2017
400112,ACERO - IDAR,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7087967842,41.8010424142,2017
400113,CICS - CHICAGOQUEST HS,"9, 10, 11, 12",Charter,-87.6455614997,41.9077967959,2017
400114,ACERO - SANTIAGO,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6898956248,41.9003436352,2017
400115,CATALYST - MARIA,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Charter,-87.6930753226,41.770991719,2017
400116,MONTESSORI ENGLEWOOD,"K, 1, 2, 3, 4, 5",Charter,-87.6676390084,41.7673901132,2017
400117,NOBLE - HANSBERRY HS,"9, 10, 11, 12",Charter,-87.6509867278,41.7344416233,2017
400118,NOBLE - DRW HS,"9, 10, 11, 12",Charter,-87.7116542259,41.8693280773,2017
400119,LEGAL PREP HS,"9, 10, 11, 12",Charter,-87.7337783831,41.8817327592,2017
400120,ACERO - CLEMENTE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.787830438,41.9179516798,2017
400121,ACERO - DE LA CRUZ,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Charter,-87.6844056815,42.016475882500004,2017
400123,YCCS - SCHOLASTIC ACHIEVEMENT,"10, 11, 12",Options,-87.7425388994,41.8804471881,2017
400124,YCCS - MCKINLEY,"10, 11, 12",Options,-87.6253307701,41.8413311679,2017
400125,YCCS - ASPIRA PANTOJA,"10, 11, 12",Options,-87.7271373599,41.9381866033,2017
400126,YCCS - ASSOCIATION HOUSE,"10, 11",Options,-87.706859883800007,41.9015724075,2017
400127,YCCS - AUSTIN CAREER,"10, 11, 12",Options,-87.7602211756,41.8949763915,2017
400128,YCCS - CCA ACADEMY,"10, 11, 12",Options,-87.7236621714,41.8649433527,2017
400129,YCCS - HOUSTON,"10, 11, 12",Options,-87.6158420988,41.7741695487,2017
400130,YCCS - YOUTH DEVELOPMENT,"10, 11, 12",Options,-87.6417311863,41.7513771126,2017
400131,YCCS - CAMPOS,"10, 11, 12",Options,-87.6960060222,41.9028496981,2017
400133,YCCS - INNOVATIONS,"10, 11, 12",Options,-87.6277341458,41.8830471724,2017
400134,YCCS - ADDAMS,"10, 11, 12",Options,-87.6448879755,41.8572078568,2017
400135,YCCS - LATINO YOUTH,"10, 11, 12",Options,-87.6954300138,41.8546646563,2017
400136,YCCS - OLIVE HARVEY,"10, 11",Options,-87.5923332025,41.7129221007,2017
400137,LITTLE BLACK PEARL HS,"9, 10, 11, 12",Options,-87.59933994,41.8096954964,2017
400139,YCCS - SULLIVAN,"10, 11",Options,-87.5784916695,41.7462865707,2017
400141,YCCS - TRUMAN,"10, 11, 12",Options,-87.6592392894,41.9652948171,2017
400143,YCCS - WEST TOWN,"10, 11",Options,-87.7020528003,41.8908031218,2017
400144,YCCS - WESTSIDE HOLISTIC,"10, 11, 12",Options,-87.748810289,41.9022400323,2017
400145,YCCS - YOUTH CONNECTION,"10, 11, 12",Options,-87.6267814698,41.8320720585,2017
400146,KIPP CHICAGO - CREATE,"5, 6, 7, 8",Charter,-87.7466138394,41.8918161428,2017
400147,CAMELOT - CHICAGO EXCEL HS,"9, 10, 11, 12",Options,-87.6537265379,41.6919693145,2017
400148,INSTITUTO - LOZANO HS,"9, 10, 11, 12",Options,-87.6840649386,41.8454460159,2017
400149,ACERO - SOTO HS,"8, 9, 10, 11",Charter,-87.7110249848,41.8017622462,2017
400150,YCCS - CHATHAM,"10, 11, 12",Options,-87.6069799088,41.730131385,2017
400151,LEARN - 7,"K, 1, 2, 3, 4, 5",Charter,-87.7014173914,41.8873174911,2017
400153,ACERO - BRIGHTON PARK,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6932383845,41.8131094452,2017
400156,NOBLE - BUTLER HS,"9, 10, 11",Charter,-87.6025733172,41.7066668591,2017
400157,NOBLE - BAKER HS,"9, 10, 11, 12",Charter,-87.5562014412,41.734622372,2017
400159,CHRISTOPHER HOUSE,"K, 1, 2, 3, 4, 5",Charter,-87.7575215278,41.9221811567,2017
400161,CHICAGO COLLEGIATE,"4, 5, 6, 7, 8, 9",Charter,-87.6179678706,41.6793184433,2017
400162,INTRINSIC HS,"7, 8, 9, 10, 11, 12",Charter,-87.7411286266,41.9389884285,2017
400163,KIPP CHICAGO - BLOOM,"5, 6, 7, 8",Charter,-87.6399673309,41.793556268,2017
400165,LEARN - MIDDLE,"6, 7, 8",Charter,-87.7027239387,41.8873199095,2017
400167,HORIZON - SOUTHWEST,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",Charter,-87.6839633933,41.7952009533,2017
400169,NOBLE - ITW SPEER HS,"9, 10, 11, 12",Charter,-87.7596751723,41.9172664095,2017
400170,NOBLE - ACADEMY HS,"9, 10, 11, 12",Charter,-87.6455769359,41.9068787954,2017
400171,FOUNDATIONS,"6, 7, 8, 9, 10",Charter,-87.6535352485,41.6946707395,2017
400173,PATHWAYS - BRIGHTON PARK HS,"9, 10, 11, 12",Options,-87.7026447513,41.8082257859,2017
400175,CAMELOT - EXCEL SOUTH SHORE HS,"9, 10, 11, 12",Options,-87.5564870835,41.7597486401,2017
400176,CAMELOT - EXCEL SOUTHWEST HS,"8, 9, 10, 11, 12",Options,-87.6907300911,41.7659289207,2017
609674,CHICAGO VOCATIONAL HS,"9, 10, 11, 12",Network 12,-87.5732675157,41.7371739344,2017
609676,DUNBAR HS,"9, 10, 11, 12",Network 9,-87.6176374346,41.8402255725,2017
609678,JONES HS,"9, 10, 11, 12",ISP,-87.6276753229,41.8730659236,2017
609679,PROSSER HS,"9, 10, 11, 12",Network 3,-87.7610483156,41.9200593998,2017
609680,PAYTON HS,"9, 10, 11, 12",ISP,-87.6353847656,41.9015751699,2017
609682,RICHARDS HS,"9, 10, 11, 12",Network 8,-87.6622778459,41.8028813758,2017
609691,NORTH-GRAND HS,"9, 10, 11, 12",Network 5,-87.7352375559,41.9116736929,2017
609692,SIMEON HS,"9, 10, 11, 12",ISP,-87.6354103689,41.745781231,2017
609693,WESTINGHOUSE HS,"9, 10, 11, 12",Network 5,-87.7073323083,41.8899772039,2017
609694,HANCOCK HS,"9, 10, 11, 12",Network 8,-87.7244704644,41.7914639093,2017
609695,AMUNDSEN HS,"9, 10, 11, 12",ISP,-87.6794842149,41.9750672567,2017
609698,BOGAN HS,"9, 10, 11, 12",Network 10,-87.7210974463,41.7493756101,2017
609704,FARRAGUT HS,"PK, 9, 10, 11, 12",Network 7,-87.7087056322,41.8485598747,2017
609705,FENGER HS,"9, 10, 11, 12",Network 13,-87.6375720508,41.6899507253,2017
609707,ROBESON HS,"9, 10, 11, 12",Network 11,-87.6371527177,41.7697137964,2017
609708,FOREMAN HS,"9, 10, 11, 12",Network 3,-87.7541665439,41.9397967681,2017
609709,GAGE PARK HS,"9, 10, 11, 12",Network 8,-87.6889539419,41.791012839,2017
609710,HARLAN HS,"7, 8, 9, 10, 11, 12",Network 12,-87.6206234363,41.7183723464,2017
609711,HARPER HS,"9, 10, 11, 12",Network 11,-87.6690892964,41.7751240838,2017
609712,HIRSCH HS,"9, 10, 11, 12",Network 12,-87.6017272664,41.753747956,2017
609713,HYDE PARK HS,"9, 10, 11, 12",Network 9,-87.5866150099,41.7822569275,2017
609715,KELLY HS,"9, 10, 11, 12",Network 8,-87.6946386599,41.8187290639,2017
609716,KELVYN PARK HS,"7, 8, 9, 10, 11, 12",Network 4,-87.7359988216,41.9279184031,2017
609718,KENNEDY HS,"9, 10, 11, 12",Network 10,-87.7808397551,41.789961253,2017
609719,LAKE VIEW HS,"9, 10, 11, 12",Network 2,-87.6689526896,41.954764068,2017
609720,LANE TECH HS,"7, 8, 9, 10, 11, 12",Network 4,-87.6910126267,41.946644575,2017
609722,MANLEY HS,"9, 10, 11, 12",Network 5,-87.6998955904,41.8709389566,2017
609723,MARSHALL HS,"9, 10, 11, 12",Network 5,-87.7080500698,41.8784440859,2017
609724,MATHER HS,"9, 10, 11, 12",Network 2,-87.7024963957,41.9875886827,2017
609725,MORGAN PARK HS,"7, 8, 9, 10, 11, 12",Network 10,-87.6656575452,41.6920350097,2017
609726,BROOKS HS,"7, 8, 9, 10, 11, 12",Network 13,-87.6163526066,41.6927625292,2017
609727,PHILLIPS HS,"9, 10, 11, 12",AUSL,-87.6197963457,41.8238799682,2017
609728,ROOSEVELT HS,"7, 8, 9, 10, 11, 12",Network 1,-87.7148186156,41.9648278846,2017
609729,SCHURZ HS,"9, 10, 11, 12",Network 1,-87.7356121105,41.9463645436,2017
609730,SENN HS,"9, 10, 11, 12",Network 2,-87.6671361898,41.9890285393,2017
609732,STEINMETZ HS,"9, 10, 11, 12",Network 3,-87.7835152329,41.9356335881,2017
609733,SULLIVAN HS,"9, 10, 11, 12",Network 2,-87.6691921453,42.0026875589,2017
609734,TAFT HS,"7, 8, 9, 10, 11, 12",Network 1,-87.7915472494,41.982960987,2017
609735,TILDEN HS,"9, 10, 11, 12",Network 8,-87.6429664835,41.8075100718,2017
609737,VON STEUBEN HS,"9, 10, 11, 12",Network 1,-87.7133862533,41.9731850489,2017
609738,LINCOLN PARK HS,"9, 10, 11, 12",ISP,-87.6460093598,41.9182683116,2017
609739,WASHINGTON HS,"9, 10, 11, 12",Network 13,-87.5375703003,41.6881369364,2017
609740,WELLS HS,"9, 10, 11, 12",ISP,-87.667482869,41.8989947078,2017
609741,HUBBARD HS,"9, 10, 11, 12",Network 10,-87.7180137432,41.7805263874,2017
609744,NORTHSIDE LEARNING HS,"9, 10, 11, 12",Network 1,-87.7223862154,41.9829725221,2017
609745,SOUTHSIDE HS,"11, 12",ISP,-87.6759467676,41.7598524292,2017
609746,KENWOOD HS,"7, 8, 9, 10, 11, 12",Network 9,-87.5904208894,41.8037721193,2017
609748,YORK HS,"9, 10, 11, 12",Network 11,-87.6952610159,41.8425333488,2017
609749,NORTHSIDE PREP HS,"9, 10, 11, 12",Network 1,-87.7087078008,41.981315283,2017
609750,SIMPSON HS,"6, 7, 8, 9, 10, 11, 12",Network 6,-87.6687222293,41.8643654829,2017
609751,KING HS,"9, 10, 11, 12",Network 9,-87.6038738616,41.8136754529,2017
609753,CHICAGO AGRICULTURE HS,"9, 10, 11, 12",ISP,-87.7177696727,41.6912207426,2017
609754,CHICAGO MILITARY HS,"9, 10, 11, 12",Network 6,-87.6192155422,41.8305549779,2017
609755,YOUNG HS,"7, 8, 9, 10, 11, 12",ISP,-87.6642333434,41.8786025331,2017
609756,CURIE HS,"9, 10, 11, 12",Network 8,-87.7220416547,41.8030602075,2017
609759,CLEMENTE HS,"9, 10, 11, 12",Network 5,-87.6869061458,41.9026257924,2017
609760,CARVER MILITARY HS,"9, 10, 11, 12",Network 6,-87.5906203851,41.6562899522,2017
609761,CORLISS HS,"9, 10, 11, 12",Network 13,-87.6012158767,41.7066596172,2017
609762,JULIAN HS,"9, 10, 11, 12",Network 13,-87.6537492108,41.7058589364,2017
609764,JUAREZ HS,"9, 10, 11, 12",ISP,-87.6643393096,41.8526701365,2017
609766,VAUGHN HS,"9, 10, 11, 12",Network 1,-87.7646631734,41.9603637967,2017
609768,HOPE HS,"9, 10, 11, 12",Network 11,-87.6412441092,41.7935534673,2017
609769,GRAHAM HS,"9, 10, 11, 12",Network 6,-87.6253148153,41.8496754179,2017
609772,ADDAMS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.5329760418,41.6987387999,2017
609773,AGASSIZ,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.6562286674,41.9341262983,2017
609777,ARMOUR,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.6506531565,41.8338539096,2017
609779,ARMSTRONG G,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.6844418274,42.0101499846,2017
609780,MARINE LEADERSHIP AT AMES HS,"7, 8, 9, 10, 11, 12",ISP,-87.7217423168,41.9160446339,2017
609782,AUDUBON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 4,-87.6810410531,41.9450622251,2017
609783,JEFFERSON HS,"6, 7, 8, 9, 10, 11, 12",Network 11,-87.6804175546,41.8678322854,2017
609786,AVALON PARK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.5916538108,41.7482469948,2017
609788,BARNARD,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.6580742241,41.7051310121,2017
609789,BARRY,"PK, K, 1, 2, 3, 4, 5, 6",ISP,-87.739388351,41.9325105836,2017
609790,BARTON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6709271287,41.7541938506,2017
609791,BASS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6535324202,41.7742464508,2017
609792,BATEMAN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7021509618,41.9582198397,2017
609793,NICHOLSON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6474528424,41.7849423806,2017
609794,EDISON,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7093036658,41.9715060973,2017
609795,CLARK ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 3,-87.7704175274,41.8678125683,2017
609796,BEAUBIEN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7575650392,41.9723939455,2017
609797,BEIDLER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.705854812,41.8853210403,2017
609798,BELDING,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7340197297,41.9589384945,2017
609799,BELL,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 4,-87.6860182443,41.9495297991,2017
609800,BENNETT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.6173904557,41.7104349492,2017
609803,BLAINE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 4,-87.6649678447,41.9507805189,2017
609804,BOONE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.697462822,42.0034116081,2017
609805,JOPLIN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6693656496,41.7493391616,2017
609806,BRADWELL,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.557141971,41.754365132,2017
609807,HAMPTON,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.7087312845,41.7534571934,2017
609808,HALEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.6336321362,41.6866599703,2017
609809,BRENTANO,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 4,-87.6962941984,41.9309660966,2017
609810,BRIDGE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7986689206,41.9491143871,2017
609811,BRIGHT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.56208423,41.6997262218,2017
609812,BROWN W,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 6,-87.6706823905,41.882996785,2017
609813,BROWNELL,"PK, K, 1, 2, 3, 4, 5, 6",Network 12,-87.6217459684,41.7716203599,2017
609815,BOUCHET,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.5760748571,41.7608474807,2017
609817,BUDLONG,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.6965560322,41.9757543306,2017
609818,BURBANK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 3,-87.7826995709,41.9175981383,2017
609819,BURKE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 9,-87.6161405236,41.7967595645,2017
609820,BURLEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.6698531241,41.9379374744,2017
609821,BURNHAM,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.5671305914,41.7144020625,2017
609826,CASTELLANOS,"4, 5, 6, 7, 8",Network 7,-87.7149270141,41.8454498794,2017
609827,BURNSIDE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.6074353213,41.7284806387,2017
609828,BURR,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.6686606038,41.9123579081,2017
609829,BURROUGHS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.6924566292,41.8288679073,2017
609830,BRUNSON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 3,-87.7656056585,41.8976625724,2017
609832,BYRNE,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.7915444827,41.7950309652,2017
609833,CALDWELL,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.5807290277,41.7392263553,2017
609834,LITTLE VILLAGE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.7173189527,41.8436981184,2017
609835,CAMERON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.7179266352,41.9037921179,2017
609836,CANTY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.829295701,41.9480070281,2017
609837,CARNEGIE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.5907950092,41.7833683235,2017
609839,CARROLL,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.6960120751,41.7425166266,2017
609842,CARSON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.6877995432,41.7932721442,2017
609844,CARTER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.6224527519,41.7898279053,2017
609845,CARVER G,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.5995156322,41.6537021162,2017
609848,ALDRIDGE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.6064738469,41.6574049704,2017
609849,CASSELL,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.7032154883,41.6873470554,2017
609850,GREELEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 4,-87.6509798694,41.952809512,2017
609851,CHALMERS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",AUSL,-87.6952593685,41.8664352522,2017
609852,CHAPPELL,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.6832635919,41.9758943007,2017
609853,CHASE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 4,-87.6945622515,41.9179926537,2017
609854,CHOPIN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 5,-87.6889367624,41.896712689,2017
609855,CHRISTOPHER,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 8,-87.6856070031,41.801658625,2017
609856,CLAY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 13,-87.5446135977,41.6545581492,2017
609857,CLEVELAND,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 1,-87.7064425255,41.9520421217,2017
609859,CLINTON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.6983599543,41.9925413603,2017
609861,CLISSOLD,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 10,-87.6808967872,41.6930260064,2017
609862,COLES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 12,-87.5659697718,41.7414128072,2017
609863,COLUMBUS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",ISP,-87.6819380493,41.8995657757,2017
609864,COOK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6597745898,41.7452370222,2017
609865,JORDAN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.6777625168,42.0170875918,2017
609866,COONLEY,"K, 1, 2, 3, 4, 5, 6, 7, 8",Network 2,-87.6837653008,41.9555531955,2017
609867,COOPER,"PK, K, 1, 2, 3, 4, 5",Network 7,-87.6672270845,41.8560311928,2017
609869,LANGFORD,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 11,-87.6571692054,41.7846808613,2017
609870,CORKERY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 7,-87.7311928657,41.8456024223,2017
609871,VICK,PK,Network 10,-87.6856765979,41.6881908382,2017
609872,PEREZ,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Network 7,-87.6579801277,41.8560287233,2017
